province,district,distid,yq,year,quarter,wave_anqar,gov_anqar,age_anqar,com_anqar,hea_anqar,com1,com2,com3,com3a,com3b,acts,acts_combat,acts_ci,acts_criminal,oti_d_s,oti_d_e,oti_d_m,oti_p_s,oti_p_e,nsp_d_s,nsp_d_e,nsp_d_m,nsp_p_s,nsp_p_e,lgcd_d_s,lgcd_d_e,lgcd_d_m,lgcd_p_s,lgcd_p_e,ai_d_s,orbat,eco_viirs,eco_dmsp,population,tot_d_s,tot_d_e,tot_d_m
Hirat,Injil,2002,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,512282,0,43168.91365,20,0,0,0,0,0,0,,,,,89024,512282,0,43168.91365
Hirat,Injil,2002,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,89024,0,0,0
Hirat,Injil,2002,2007q3,2007,3,,,,,,,,,,,7,0,2,2,0,0,0,0,0,167239,487064,369681.9787,31,22,0,0,0,0,0,,,,,89024,167239,487064,369681.9787
Hirat,Injil,2002,2011q2,2011,2,12,0.087603229,-0.494302981,-0.901979916,,-0.310071107,0.572916667,0.28125,0.1875,0.09375,3,3,0,0,0,0,0,0,0,65810,41491,17578.24524,2,2,0,0,0,0,0,710210,,,2168,89024,65810,41491,17578.24524
Hirat,Injil,2002,2010q1,2010,1,7,0.168877234,0.425785548,,,0.211634146,,,,,5,1,1,0,0,0,0,0,0,51380,1124170,313208.6611,4,53,0,0,0,0,0,1298363,,,2237,89024,51380,1124170,313208.6611
Hirat,Injil,2002,2005q1,2005,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,512531,0,252127.33399999997,31,0,0,0,0,0,0,,,,,89024,512531,0,252127.33399999997
Hirat,Injil,2002,2005q4,2005,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,678080,146922,330729.5988,33,9,0,0,0,0,0,,,,,89024,678080,146922,330729.5988
Farah,Gulistan,2103,2006q1,2006,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,42334,0,0,0
Hirat,Injil,2002,2005q2,2005,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,362574,0,324659.6328,18,0,0,0,0,0,0,,,,,89024,362574,0,324659.6328
Hirat,Injil,2002,2014q3,2014,3,25,-0.586784019,-0.673538078,,,-0.179726302,0.145833333,,,,17,1,0,0,331603.4,101964.7,302918.5974,14,7,502992,543715,1422231.505,14,14,0,0,0,0,0,219432,,970.7093567,,89024,834595.4,645679.7,1725150.102
Hirat,Injil,2002,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,63826,0,2202.058838,2,0,0,0,0,0,0,,,,,89024,63826,0,2202.058838
Hirat,Injil,2002,2003q1,2003,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,89024,0,0,0
Hirat,Injil,2002,2007q4,2007,4,,,,,,,,,,,8,0,2,1,0,0,0,0,0,275129,510165,337181.2262,19,22,0,0,0,0,0,,,,,89024,275129,510165,337181.2262
Hirat,Injil,2002,2012q2,2012,2,16,1.30611981,0.059521369,-0.042685332,-0.637761571,0.403072777,0.244186047,0.779069767,0.5,0.279069767,3,1,0,0,0,0,0,0,0,10949,48073,17035.382840000002,1,2,0,0,0,0,0,176962,,,2275,89024,10949,48073,17035.382840000002
Hirat,Injil,2002,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,89024,0,0,0
Hirat,Injil,2002,2009q2,2009,2,4,0.713298997,,,,0.634833819,,,,,19,4,2,1,0,0,0,0,0,262293,675415,476497.2731,14,39,0,0,0,0,0,,,,1571,89024,262293,675415,476497.2731
Hirat,Injil,2002,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,89024,0,0,0
Hirat,Injil,2002,2015q2,2015,2,,,,,,,,,,,,,,,154088.4033,9247.88,262730.3619,19,2,156405,1871576,649457.2321,8,58,0,0,0,0,0,516498,,893.1899833999998,,89024,310493.4033,1880823.88,912187.594
Hirat,Injil,2002,2012q3,2012,3,17,-0.185096149,-0.05577923,-0.037428138,0.012720042,0.248018511,0.113402062,0.867924528,0.320754717,0.547169811,0,0,0,0,0,0,0,0,0,0,0,14314.684940000001,0,0,0,0,0,0,0,202501,,,2275,89024,0,0,14314.684940000001
Hirat,Injil,2002,2006q4,2006,4,,,,,,,,,,,3,2,0,1,0,0,0,0,0,955278,279926,512587.5557,42,15,0,0,0,0,0,,,,,89024,955278,279926,512587.5557
Hirat,Injil,2002,2011q3,2011,3,13,-0.018885819,-0.272943474,-0.580607556,,-0.466834469,-0.65,0.925,0.4375,0.4875,4,3,1,0,0,0,0,0,0,19374,0,21502.71606,1,0,0,0,0,0,0,1528390,,,2168,89024,19374,0,21502.71606
Hirat,Injil,2002,2010q3,2010,3,9,0.633233811,-0.808288097,,0.388379822,0.48838825,,,,,3,2,0,0,0,0,0,0,0,0,455402,117846.8828,0,21,41512,0,19517.333740000002,3,0,800918,,,2237,89024,41512,455402,137364.2165
Hirat,Injil,2002,2009q1,2009,1,3,1.258148984,,,1.113999456,0.728377838,,,,,6,0,0,0,0,0,0,0,0,173426,742465,521404.31899999996,10,37,0,0,0,0,0,,,,1571,89024,173426,742465,521404.31899999996
Hirat,Injil,2002,2009q3,2009,3,5,0.4553602,,,,0.5193855,,,,,14,1,0,2,0,0,0,0,0,169419,89195,415498.8052,14,7,0,0,0,0,0,,,,1571,89024,169419,89195,415498.8052
Hirat,Injil,2002,2012q4,2012,4,18,0.665355885,-0.357386309,0.089231919,-0.527163531,0.231928774,0.49,0.841121495,0.457943925,0.38317757,1,0,0,0,0,0,0,0,0,418666,12881,42973.37695,11,1,0,0,0,0,0,340689,,,2275,89024,418666,12881,42973.37695
Hirat,Injil,2002,2010q2,2010,2,8,0.878722072,0.132977175,,,0.426575627,,,,,5,1,0,1,0,0,0,0,0,43836,238261,178128.6452,3,15,0,0,0,0,0,1321397,,,2237,89024,43836,238261,178128.6452
Hirat,Injil,2002,2006q1,2006,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,164836,38160,368410.8123,9,1,0,0,0,0,0,,,,,89024,164836,38160,368410.8123
Hirat,Injil,2002,2004q2,2004,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,470999,0,91083.43509,19,0,0,0,0,0,0,,,,,89024,470999,0,91083.43509
Hirat,Injil,2002,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,24154,925269,242571.4963,5,35,0,0,0,0,0,467109,,1055.8947,,89024,24154,925269,242571.4963
Hirat,Injil,2002,2015q1,2015,1,,,,,,,,,,,4,0,0,0,163048.64,180559.63,218805.9025,3,9,102216,1292477,859623.9173,8,39,0,0,0,0,0,306578,,1064.282656,,89024,265264.64,1473036.63,1078429.82
Hirat,Injil,2002,2014q2,2014,2,24,0.58867981,-0.882900588,0.076833138,0.091938975,0.108333125,0.282258065,0.9453125,0.5,0.4453125,12,2,0,1,174067.41,0,21721.52148,6,0,215979,528103,1393552.164,8,14,0,0,0,0,0,79287,,482.8609422,,89024,390046.41,528103,1415273.685
Hirat,Injil,2002,2006q3,2006,3,,,,,,,,,,,3,1,0,1,0,0,0,0,0,263187,768140,396871.1375,10,36,0,0,0,0,0,,,,,89024,263187,768140,396871.1375
Hirat,Guzara,2003,2012q4,2012,4,18,0.258730833,-0.182560615,-0.085658331,0.374957263,0.182949555,0.090909091,0.875,0.375,0.5,34,5,3,1,0,0,0,0,0,64333,118292,52205.28607,1,5,0,0,0,0,0,54897,3,,5039,172805,64333,118292,52205.28607
Hirat,Guzara,2003,2013q1,2013,1,19,0.807494372,0.373641591,-0.360763179,-0.472099826,0.094470223,-0.666666667,0.844827586,0.482758621,0.362068966,97,7,2,5,0,0,0,0,0,65097,0,58575.48926,1,0,0,0,0,0,0,299067,3,,4307,172805,65097,0,58575.48926
Hirat,Guzara,2003,2010q2,2010,2,8,2.23798833,0.134542472,,,1.101958295,,,,,26,4,2,1,0,0,0,0,0,0,197660,100365.2262,0,7,186291,292229,345353.667,11,10,943377,0,,5152,172805,186291,489889,445718.8932
Hirat,Guzara,2003,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,272633,3614599,1265334.6770000001,14,113,0,0,0,0,0,728243,0,2755.557845,,172805,272633,3614599,1265334.6770000001
Hirat,Guzara,2003,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1147.3670650000001,0,0,0,0,0,0,0,,,,,172805,0,0,1147.3670650000001
Hirat,Guzara,2003,2014q2,2014,2,24,0.348422267,-0.429888235,-0.025535864,0.590458117,-0.043847322,0.428571429,0.904761905,0.714285714,0.19047619,126,11,2,10,171680.81,0,143339.8831,3,0,381778,0,107387.3199,15,0,0,0,0,0,0,71722,0,1371.44682,,172805,553458.81,0,250727.203
Hirat,Guzara,2003,2006q1,2006,1,,,,,,,,,,,6,1,0,0,0,0,0,0,0,112939,0,326447.13399999996,8,0,0,0,0,0,0,,,,,172805,112939,0,326447.13399999996
Hirat,Guzara,2003,2008q3,2008,3,1,-2.651981782,,,,-0.991152423,,,,,41,7,3,3,0,0,0,0,0,573021,811875,648637.8272,28,41,0,0,0,0,0,,,,2742,172805,573021,811875,648637.8272
Hirat,Guzara,2003,2007q4,2007,4,,,,,,,,,,,27,2,3,4,0,0,0,0,0,284262,473319,498345.3984,21,16,0,0,0,0,0,,,,,172805,284262,473319,498345.3984
Hirat,Guzara,2003,2012q2,2012,2,16,0.502458761,-0.737145954,-0.005620175,-0.590366026,0.140324625,0.47311828,0.8125,0.302083333,0.510416667,48,11,0,5,0,0,0,0,0,74868,62955,45981.309539999995,2,2,0,0,0,0,0,1007368,3,,5039,172805,74868,62955,45981.309539999995
Hirat,Guzara,2003,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,30214,0,1147.3670650000001,1,0,0,0,0,0,0,,,,,172805,30214,0,1147.3670650000001
Hirat,Guzara,2003,2015q3,2015,3,,,,,,,,,,,,,,,0,214074.9933,131467.4497,0,17,476333,1906190,1765254.959,20,54,0,0,0,0,0,569816,0,1843.8637850000002,,172805,476333,2120264.9930000002,1896722.408
Hirat,Guzara,2003,2002q4,2002,4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2014q4,2014,4,26,0.331664367,-0.787534283,0.129017929,0.357995013,-0.049439465,0.897058824,0.888888889,0.569444444,0.319444444,165,4,5,9,133497.14,315153.98,267180.6554,7,8,2306735,52066,1312224.268,74,1,0,0,0,0,0,685127,0,2072.195998,,172805,2440232.14,367219.98,1579404.9230000002
Hirat,Guzara,2003,2008q1,2008,1,,,,,,,,,,,28,8,4,4,0,0,0,0,0,419518,299391,513760.4228,34,11,0,0,0,0,0,,,,2742,172805,419518,299391,513760.4228
Hirat,Guzara,2003,2009q4,2009,4,6,1.945017896,0.385910757,,,0.795294196,,,,,67,16,11,3,0,0,0,0,0,1594,795343,331689.8265,1,25,0,0,0,0,0,,0,,2880,172805,1594,795343,331689.8265
Hirat,Guzara,2003,2011q3,2011,3,13,-0.217896768,-1.0863892,-0.455137354,,-0.601605924,0,0.9,0.328571429,0.571428571,27,3,0,3,0,0,0,0,0,0,0,31012.28945,0,0,0,0,0,0,0,832822,3,,4449,172805,0,0,31012.28945
Hirat,Guzara,2003,2013q4,2013,4,22,0.603269903,0.165065764,-0.223389105,,0.128176071,-0.25,0.868852459,0.393442623,0.475409836,117,9,2,12,0,0,0,0,0,156583,0,30339.90112,3,0,0,0,0,0,0,42477,3,,4307,172805,156583,0,30339.90112
Hirat,Guzara,2003,2013q2,2013,2,20,0.115804553,-0.695309524,-0.140797448,0.56892739,0.092029261,-0.453125,1,0.640625,0.359375,156,14,4,5,0,0,0,0,0,0,66475,47496.32227,0,1,0,0,0,0,0,209017,3,,4307,172805,0,66475,47496.32227
Hirat,Guzara,2003,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2009q1,2009,1,3,-0.155986863,,,-0.308656764,-0.268656841,,,,,48,5,0,1,0,0,0,0,0,118344,638421,515909.0779,4,41,0,0,0,0,0,,0,,2880,172805,118344,638421,515909.0779
Hirat,Guzara,2003,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,135274,1042115,646385.0767,5,38,0,0,0,0,0,380289,0,2755.557845,,172805,135274,1042115,646385.0767
Hirat,Guzara,2003,2016q2,2016,2,,,,,,,,,,,,,,,0,0,0,0,0,83152,1287591,488677.0097,5,48,0,0,0,0,0,451390,0,,,172805,83152,1287591,488677.0097
Hirat,Guzara,2003,2008q2,2008,2,,,,,,,,,,,20,3,1,0,0,0,0,0,0,574007,785655,577041.2009,29,34,0,0,0,0,0,,,,2742,172805,574007,785655,577041.2009
Hirat,Guzara,2003,2005q4,2005,4,,,,,,,,,,,2,0,0,0,0,0,0,0,0,624296,66686,297747.6119,28,2,0,0,0,0,0,,,,,172805,624296,66686,297747.6119
Hirat,Guzara,2003,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2015q1,2015,1,,,,,,,,,,,23,2,0,0,7542.65,343359.08,177308.5212,2,13,362131,0,1523681.185,9,0,0,0,0,0,0,561394,0,4346.527325,,172805,369673.65,343359.08,1700989.706
Hirat,Guzara,2003,2008q4,2008,4,2,-0.504462928,,,0.839144245,0.529735807,,,,,46,6,4,8,0,0,0,0,0,432972,752415,607658.6452,16,51,0,0,0,0,0,,,,2742,172805,432972,752415,607658.6452
Hirat,Guzara,2003,2011q4,2011,4,14,-1.475330328,-0.76343308,-0.863860048,-0.64762239,-1.221755881,-0.37,0.92,0.62,0.3,37,5,0,1,0,0,0,0,0,27698,0,37404.13589,1,0,0,0,0,0,0,893578,3,,4449,172805,27698,0,37404.13589
Farah,Gulistan,2103,2005q3,2005,3,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,42334,0,0,0
Hirat,Guzara,2003,2005q2,2005,2,,,,,,,,,,,3,0,0,0,0,0,0,0,0,470107,0,237946.7696,21,0,0,0,0,0,0,,,,,172805,470107,0,237946.7696
Hirat,Guzara,2003,2007q3,2007,3,,,,,,,,,,,33,2,8,6,0,0,0,0,0,206158,172918,503300.9013,26,12,0,0,0,0,0,,,,,172805,206158,172918,503300.9013
Hirat,Guzara,2003,2011q1,2011,1,11,-0.129136786,-1.030144033,,,-0.792552521,,0.804347826,0.326086957,0.47826087,18,6,0,1,0,0,0,0,0,3060,25982,11297.670890000001,1,1,0,28738,24484,0,3,404230,0,,4449,172805,3060,54720,35781.67089
Hirat,Guzara,2003,2011q2,2011,2,12,-0.09536781,-0.585807215,-0.889819888,,-1.036048837,-0.49,0.86,0.76,0.1,34,5,0,1,0,0,0,0,0,130312,3060,32542.28945,4,1,0,0,0,0,0,292497,0,,4449,172805,130312,3060,32542.28945
Hirat,Guzara,2003,2006q2,2006,2,,,,,,,,,,,5,0,0,1,0,0,0,0,0,642874,160469,388086.1863,16,11,0,0,0,0,0,,,,,172805,642874,160469,388086.1863
Hirat,Guzara,2003,2012q3,2012,3,17,0.44944157,-0.027465769,-0.154951807,0.391959614,0.33208767,-0.264150943,0.845454545,0.381818182,0.463636364,48,8,0,1,0,0,0,0,0,0,0,39775.108060000006,0,0,0,0,0,0,0,181313,3,,5039,172805,0,0,39775.108060000006
Hirat,Guzara,2003,2014q1,2014,1,23,0.051047701,-0.111229488,-0.528565087,,0.026019219,-0.76,0.75,0.425,0.325,82,6,0,7,241260.06,0,23725.53784,5,0,201439,0,64298.7216,7,0,0,0,0,0,0,22988,3,2240.774078,,172805,442699.06,0,88024.25945
Hirat,Guzara,2003,2006q4,2006,4,,,,,,,,,,,5,2,2,0,0,0,0,0,0,677426,228517,469334.4699,22,15,0,0,0,0,0,,,,,172805,677426,228517,469334.4699
Hirat,Guzara,2003,2015q2,2015,2,,,,,,,,,,,,,,,204049.1733,76090.97,163056.374,17,5,464907,238341,1664114.014,17,10,0,0,0,0,0,354999,0,2327.4803660000002,,172805,668956.1733,314431.97,1827170.388
Hirat,Guzara,2003,2009q3,2009,3,5,-0.218226236,,,,-0.153232393,,,,,82,13,16,7,0,0,0,0,0,113416,211629,390758.7694,5,13,0,0,0,0,0,,0,,2880,172805,113416,211629,390758.7694
Hirat,Guzara,2003,2010q1,2010,1,7,0.705364015,0.430525908,,,0.320712402,,,,,35,5,9,0,0,0,0,0,0,0,558826,169006.7996,0,26,280849,36843,209115.00100000002,7,2,980323,0,,5152,172805,280849,595669,378121.8005
Hirat,Guzara,2003,2003q1,2003,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2010q4,2010,4,10,,,,,,,,,,12,6,0,0,0,0,0,0,0,0,111938,19713.35363,0,4,53148,222462,185599.49899999998,5,8,529424,0,,5152,172805,53148,334400,205312.8527
Hirat,Guzara,2003,2010q3,2010,3,9,0.41212705,0.807704799,,0.592683649,0.06033938,,,,,26,11,0,1,0,0,0,0,0,0,347775,65540.54015,0,10,131802,71818,156097.833,5,5,453521,0,,5152,172805,131802,419593,221638.3732
Hirat,Guzara,2003,2013q3,2013,3,21,0.012126224,-0.773525459,-0.208892826,-0.689711248,-0.057475591,0.127272727,0.859375,0.65625,0.203125,119,11,3,6,0,0,0,0,0,61974,129430,48002.06042,2,2,0,0,0,0,0,498528,3,,4307,172805,61974,129430,48002.06042
Hirat,Guzara,2003,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,172805,0,0,0
Hirat,Guzara,2003,2005q3,2005,3,,,,,,,,,,,6,0,0,0,0,0,0,0,0,60997,67264,247667.0278,4,2,0,0,0,0,0,,,,,172805,60997,67264,247667.0278
Hirat,Guzara,2003,2016q3,2016,3,,,,,,,,,,,,,,,0,0,0,0,0,51080,622263,194537.3735,1,18,0,0,0,0,0,244433,,,,172805,51080,622263,194537.3735
Hirat,Guzara,2003,2004q2,2004,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,657977,0,83833.8252,23,0,0,0,0,0,0,,,,,172805,657977,0,83833.8252
Hirat,Guzara,2003,2004q3,2004,3,,,,,,,,,,,2,0,0,0,0,0,0,0,0,512182,0,137696.7969,22,0,0,0,0,0,0,,,,,172805,512182,0,137696.7969
Hirat,Guzara,2003,2012q1,2012,1,15,0.527214187,-0.585807215,-0.400809832,-0.330507441,-0.524177398,-0.2,0.966666667,0.066666667,0.9,32,9,1,3,0,0,0,0,0,0,86557,35781.41714,0,4,0,0,0,0,0,515053,3,,5039,172805,0,86557,35781.41714
Hirat,Guzara,2003,2005q1,2005,1,,,,,,,,,,,2,0,0,0,0,0,0,0,0,262620,0,195306.2705,23,0,0,0,0,0,0,,,,,172805,262620,0,195306.2705
Hirat,Guzara,2003,2009q2,2009,2,4,1.183592362,,,,0.562886433,,,,,84,20,9,4,0,0,0,0,0,384421,871999,437996.6259,16,32,0,0,0,0,0,,0,,2880,172805,384421,871999,437996.6259
Hirat,Guzara,2003,2004q1,2004,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,357838,0,25043.54388,14,0,0,0,0,0,0,,,,,172805,357838,0,25043.54388
Hirat,Guzara,2003,2014q3,2014,3,25,0.412936427,0.143110414,,,0.185629654,0.524590164,,,,190,9,1,12,282504.15,91854.96,389946.6044,16,7,3861984,52838,628359.0945,111,1,0,0,0,0,0,137597,0,4022.633709,,172805,4144488.15,144692.96,1018305.699
Hirat,Guzara,2003,2004q4,2004,4,,,,,,,,,,,3,0,0,0,0,0,0,0,0,286978,0,178998.4708,11,0,0,0,0,0,0,,,,,172805,286978,0,178998.4708
Hirat,Guzara,2003,2007q2,2007,2,,,,,,,,,,,29,2,4,2,0,0,0,0,0,184797,495103,543669.8103,7,19,0,0,0,0,0,,,,,172805,184797,495103,543669.8103
Farah,Gulistan,2103,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,42334,0,0,0
Hirat,Guzara,2003,2007q1,2007,1,,,,,,,,,,,13,1,3,0,0,0,0,0,0,682564,101634,568477.1448,27,4,0,0,0,0,0,,,,,172805,682564,101634,568477.1448
Hirat,Guzara,2003,2006q3,2006,3,,,,,,,,,,,6,0,0,1,0,0,0,0,0,338427,733729,415758.0165,9,34,0,0,0,0,0,,,,,172805,338427,733729,415758.0165
Hirat,Pashtun Zarghun,2004,2002q3,2002,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2002q1,2002,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2006q4,2006,4,,,,,,,,,,,1,0,1,0,0,0,0,0,0,271031,20148,87073.39492,25,1,0,0,0,0,0,,,,,125377,271031,20148,87073.39492
Hirat,Pashtun Zarghun,2004,2008q3,2008,3,1,-0.669698503,,,,0.784008809,,,,,6,0,3,0,0,0,0,0,0,122264,182612,252113.7173,7,26,0,0,0,0,0,,,,0.01,125377,122264,182612,252113.7173
Hirat,Pashtun Zarghun,2004,2002q4,2002,4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2010q1,2010,1,7,-2.441520219,-1.0863892,,,-1.458792163,,,,,8,1,5,0,0,0,0,0,0,14360,283237,247253.6975,1,15,0,0,0,0,0,33189,,,0.01,125377,14360,283237,247253.6975
Hirat,Pashtun Zarghun,2004,2002q2,2002,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2010q2,2010,2,8,0.741212119,0.432230307,,,0.511471225,,,,,3,1,0,0,0,0,0,0,0,51848,318672,171422.8936,3,17,0,0,0,0,0,75863,,,0.01,125377,51848,318672,171422.8936
Hirat,Pashtun Zarghun,2004,2010q4,2010,4,10,,,,,,,,,,3,0,0,0,0,0,0,0,0,154532,254375,94301.29878,7,9,89040,143545,111729,7,10,37709,,,0.01,125377,243572,397920,206030.2988
Hirat,Pashtun Zarghun,2004,2011q1,2011,1,11,-0.512574938,-0.562524331,,,-1.000737753,,0.934065934,0.527472527,0.406593407,7,0,0,0,0,0,0,0,0,136343,95803,96224.38343999999,7,5,5905,5905,0,1,1,132868,,,0.01,125377,142248,101708,96224.38343999999
Hirat,Pashtun Zarghun,2004,2016q1,2016,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207350,,1127.851873,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2003q2,2003,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2006q2,2006,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,101186,8789,60940.98813,7,1,0,0,0,0,0,,,,,125377,101186,8789,60940.98813
Hirat,Pashtun Zarghun,2004,2008q1,2008,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,56162,5909,194315.6473,5,3,0,0,0,0,0,,,,0.01,125377,56162,5909,194315.6473
Hirat,Pashtun Zarghun,2004,2012q2,2012,2,16,0.112266508,1.729384469,-0.504409643,-1.330175899,-0.153731122,0,0.6875,0.46875,0.21875,3,1,0,0,0,0,0,0,0,188994,518625,315828.82,8,21,0,0,0,0,0,0,,,0.01,125377,188994,518625,315828.82
Hirat,Pashtun Zarghun,2004,2004q2,2004,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2014q3,2014,3,25,0.739779937,-0.147797977,,,0.593214009,0.680851064,,,,56,0,0,2,0,0,0,0,0,0,0,7717.233765000001,0,0,0,0,0,0,0,137752,,1797.2714629999998,,125377,0,0,7717.233765000001
Hirat,Pashtun Zarghun,2004,2004q4,2004,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2008q4,2008,4,2,,,,,,,,,,11,0,1,3,0,0,0,0,0,418391,117655,287694.2242,20,12,0,0,0,0,0,,,,0.01,125377,418391,117655,287694.2242
Hirat,Pashtun Zarghun,2004,2013q2,2013,2,20,-0.407304142,-0.101637753,-0.442517473,1.218776022,-0.208899532,-0.78125,0.96875,0.484375,0.484375,50,5,0,4,0,0,0,0,0,11838,234885,40490.92258,1,12,0,0,0,0,0,168629,,,0.01,125377,11838,234885,40490.92258
Hirat,Pashtun Zarghun,2004,2005q2,2005,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32906,0,522.3174438,1,0,0,0,0,0,0,,,,,125377,32906,0,522.3174438
Hirat,Pashtun Zarghun,2004,2015q3,2015,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,,541.3974487,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2007q4,2007,4,,,,,,,,,,,3,0,0,1,0,0,0,0,0,521250,79033,170049.4558,23,12,0,0,0,0,0,,,,,125377,521250,79033,170049.4558
Hirat,Pashtun Zarghun,2004,2015q2,2015,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6558,,853.3549519999999,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2005q1,2005,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2005q4,2005,4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,119361,0,44779.07198,17,0,0,0,0,0,0,,,,,125377,119361,0,44779.07198
Hirat,Pashtun Zarghun,2004,2015q4,2015,4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58196,,1127.851873,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2009q3,2009,3,5,-2.184678159,,,,-0.976179508,,,,,19,2,1,4,0,0,0,0,0,298688,91427,306417.6484,17,6,0,0,0,0,0,,,,0.01,125377,298688,91427,306417.6484
Hirat,Pashtun Zarghun,2004,2003q4,2003,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2003q3,2003,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125377,0,0,0
Hirat,Pashtun Zarghun,2004,2008q2,2008,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,200664,8309,222099.1864,10,3,0,0,0,0,0,,,,0.01,125377,200664,8309,222099.1864
